suite,reasoner,repetition,synthetic_users,synthetic_triples,calibration_reused,endpoint,role,tier_name,query_id,category,tier,status,censored,calibrated_query_ms,predicted_node_ms,duration_ms,result_count,ask_result,result_digest,failed_phase,timeout_seconds,error
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q33,data_lifecycle,core,completed,False,7.097507,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q34,data_lifecycle,core,completed,False,7.097507,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q66,federation,core,completed,False,6.783745,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q67,federation,core,completed,False,6.783745,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q68,federation,core,completed,False,6.783745,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q01,semantic_schema,core,completed,False,6.550665,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q05,semantic_schema,core,completed,False,6.550665,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q23,topology,core,completed,False,6.482398,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q29,topology,core,completed,False,6.482398,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q40,trust,core,completed,False,6.20247,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q42,trust,core,completed,False,6.20247,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q45,trust,core,completed,False,6.20247,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q19,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q21,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q47,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q49,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q51,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q53,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q55,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q58,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q17,context_zones,domain,completed,False,4.751913,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q36,context_zones,core,completed,False,4.751913,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q38,context_zones,domain,completed,False,4.751913,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q35,delegation,core,completed,False,3.604874,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q63,delegation,core,completed,False,3.604874,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q65,delegation,core,completed,False,3.604874,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q22,adaptation,core,completed,False,3.174083,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q59,adaptation,core,completed,False,3.174083,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q60,adaptation,core,completed,False,3.174083,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q62,adaptation,core,completed,False,3.174083,750.6746609999991,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,EXT-Q71,audit_temporal,core,completed,False,121.882259,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,EXT-Q73,audit_temporal,core,completed,False,121.882259,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,BASE-Q20,identity_consent,domain,completed,False,68.211537,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,EXT-Q15,identity_consent,core,completed,False,68.211537,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,EXT-Q21,identity_consent,core,completed,False,68.211537,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,EXT-Q04,policy_governance,core,completed,False,53.435481,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,EXT-Q79,policy_governance,core,completed,False,53.435481,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,EXT-Q31,data_lifecycle,core,completed,False,25.985315,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,BASE-Q30,federation,core,completed,False,26.016166,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,BASE-Q02,topology,core,completed,False,22.32574,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,EXT-Q41,trust,core,completed,False,28.901667,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,BASE-Q32,decision,core,completed,False,20.776537,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,EXT-Q52,decision,core,completed,False,20.776537,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,BASE-Q18,context_zones,core,completed,False,20.109315,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,EXT-Q64,delegation,core,completed,False,16.334963,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.241:8391,fog,fog,EXT-Q61,adaptation,core,completed,False,13.468092,749.964423,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.34:8391,edge1,edge,EXT-Q28,security_identity,core,completed,False,173.769611,736.835482,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.34:8391,edge1,edge,BASE-Q01,identity_consent,core,completed,False,69.541981,736.835482,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.34:8391,edge1,edge,BASE-Q25,identity_consent,core,completed,False,69.541981,736.835482,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.34:8391,edge1,edge,EXT-Q16,identity_consent,core,completed,False,69.541981,736.835482,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.34:8391,edge1,edge,BASE-Q05,wellbeing,domain,completed,False,60.359704,736.835482,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.34:8391,edge1,edge,EXT-Q03,policy_governance,core,completed,False,53.135889,736.835482,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.34:8391,edge1,edge,EXT-Q10,policy_governance,core,completed,False,53.135889,736.835482,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.34:8391,edge1,edge,EXT-Q23,data_lifecycle,core,completed,False,26.579463,736.835482,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.34:8391,edge1,edge,BASE-Q16,federation,core,completed,False,26.329519,736.835482,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.34:8391,edge1,edge,EXT-Q02,semantic_schema,core,completed,False,29.707593,736.835482,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.34:8391,edge1,edge,EXT-Q43,trust,core,completed,False,28.574629,736.835482,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.34:8391,edge1,edge,EXT-Q46,decision,core,completed,False,21.177463,736.835482,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.34:8391,edge1,edge,EXT-Q54,decision,domain,completed,False,21.177463,736.835482,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.34:8391,edge1,edge,EXT-Q37,context_zones,domain,completed,False,20.077334,736.835482,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.34:8391,edge1,edge,BASE-Q12,adaptation,core,completed,False,14.184982,736.835482,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,EXT-Q70,audit_temporal,core,completed,False,121.238444,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,EXT-Q72,audit_temporal,core,completed,False,121.238444,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,BASE-Q15,identity_consent,core,completed,False,68.788241,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,EXT-Q14,identity_consent,core,completed,False,68.788241,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,BASE-Q03,wellbeing,domain,completed,False,60.745185,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,EXT-Q80,validation,core,completed,False,66.033111,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,BASE-Q07,observability,core,completed,False,34.107981,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,BASE-Q33,observability,core,completed,False,34.107981,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,EXT-Q35,data_lifecycle,core,completed,False,26.232186,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,EXT-Q69,federation,core,completed,False,26.109814,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,BASE-Q34,topology,core,completed,False,22.478777,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,BASE-Q04,decision,core,completed,False,20.989296,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,EXT-Q50,decision,core,completed,False,20.989296,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,EXT-Q57,decision,core,completed,False,20.989296,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,BASE-Q14,delegation,core,completed,False,16.420185,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.143:8391,edge2,edge,BASE-Q27,adaptation,core,completed,False,13.557037,742.8135149999999,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.173:8391,edge3,edge,EXT-Q27,security_identity,core,completed,False,172.469753,741.082795,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.173:8391,edge3,edge,EXT-Q74,audit_temporal,core,completed,False,121.108151,741.082795,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.173:8391,edge3,edge,EXT-Q12,identity_consent,core,completed,False,69.81518,741.082795,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.173:8391,edge3,edge,EXT-Q20,identity_consent,core,completed,False,69.81518,741.082795,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.173:8391,edge3,edge,EXT-Q76,validation,core,completed,False,68.394845,741.082795,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.173:8391,edge3,edge,EXT-Q78,policy_governance,core,completed,False,53.309363,741.082795,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.173:8391,edge3,edge,EXT-Q25,data_lifecycle,domain,completed,False,25.515846,741.082795,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.173:8391,edge3,edge,BASE-Q24,federation,core,completed,False,25.683588,741.082795,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.173:8391,edge3,edge,EXT-Q06,semantic_schema,core,completed,False,29.142166,741.082795,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.173:8391,edge3,edge,EXT-Q44,trust,core,completed,False,29.778796,741.082795,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.173:8391,edge3,edge,EXT-Q48,decision,core,completed,False,21.190378,741.082795,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.173:8391,edge3,edge,EXT-Q56,decision,core,completed,False,21.190378,741.082795,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.173:8391,edge3,edge,EXT-Q39,context_zones,core,completed,False,20.213562,741.082795,,,,,,,
scalability,owlrl,2,100,7021,True,http://10.151.73.173:8391,edge3,edge,BASE-Q13,adaptation,core,completed,False,13.455609,741.082795,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q22,security_identity,domain,completed,False,70.116137,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q26,security_identity,core,completed,False,70.116137,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q29,security_identity,core,completed,False,70.116137,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q30,security_identity,core,completed,False,70.116137,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q06,identity_consent,core,completed,False,19.01565,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q28,identity_consent,domain,completed,False,19.01565,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q31,identity_consent,core,completed,False,19.01565,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q11,identity_consent,core,completed,False,19.01565,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q13,identity_consent,core,completed,False,19.01565,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q17,identity_consent,core,completed,False,19.01565,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q18,identity_consent,core,completed,False,19.01565,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q19,identity_consent,core,completed,False,19.01565,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q09,wellbeing,domain,completed,False,17.805914,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q11,wellbeing,core,completed,False,17.805914,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q75,validation,core,completed,False,17.696445,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q77,validation,core,completed,False,17.696445,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q07,policy_governance,core,completed,False,14.809722,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q08,policy_governance,core,completed,False,14.809722,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q09,policy_governance,core,completed,False,14.809722,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q08,observability,core,completed,False,8.091675,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q10,observability,domain,completed,False,8.091675,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q26,observability,core,completed,False,8.091675,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q24,data_lifecycle,core,completed,False,7.097507,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q32,data_lifecycle,core,completed,False,7.097507,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q33,data_lifecycle,core,completed,False,7.097507,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q34,data_lifecycle,core,completed,False,7.097507,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q66,federation,core,completed,False,6.783745,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q67,federation,core,completed,False,6.783745,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q68,federation,core,completed,False,6.783745,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q01,semantic_schema,core,completed,False,6.550665,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q05,semantic_schema,core,completed,False,6.550665,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q23,topology,core,completed,False,6.482398,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q29,topology,core,completed,False,6.482398,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q40,trust,core,completed,False,6.20247,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q42,trust,core,completed,False,6.20247,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q45,trust,core,completed,False,6.20247,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q19,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q21,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q47,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q49,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q51,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q53,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q55,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
scalability,owlrl,3,100,7021,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q58,decision,core,completed,False,5.899314,750.6746609999991,,,,,,,
